stamp,x,y,z,roll,pitch,yaw1.31762e+09,-0.0120814,0.00538821,-0.00203796,-0.000304737,-8.54581e-05,-0.000104416
1.31762e+09,107.498,-60.8466,1.77539,-0.0408994,-0.001515,-0.248437
1.31762e+09,109.669,-61.3655,1.79951,-0.0407806,-0.000707912,-0.241325
1.31762e+09,111.974,-61.9041,1.80502,-0.0428047,-0.00684384,-0.229279
1.31762e+09,114.362,-62.4543,1.82441,-0.0354029,-0.000337092,-0.222377
1.31762e+09,116.778,-62.9945,1.8487,-0.0356919,0.000735852,-0.221758
1.31762e+09,119.257,-63.5088,1.85984,-0.0560532,-0.00344468,-0.226007
1.31762e+09,121.775,-64.0651,1.87441,-0.0546599,-0.00482173,-0.233812
1.31762e+09,124.305,-64.687,1.92108,-0.0435373,-0.00539264,-0.236765
1.31762e+09,126.834,-65.2716,1.92874,-0.0530583,0.00512543,-0.241217
1.31762e+09,129.271,-65.8717,1.98922,-0.0423547,-0.020666,-0.241163
1.31762e+09,131.802,-66.4834,2.01619,-0.0383837,0.019321,-0.238789
1.31762e+09,134.211,-67.0311,2.01996,-0.043496,-0.00835502,-0.234692
1.31762e+09,136.646,-67.5863,2.07627,-0.0373499,-0.00883496,-0.226643
1.31762e+09,139.042,-68.0911,2.12546,-0.0501248,-0.010908,-0.215895
1.31762e+09,141.447,-68.6021,2.17614,-0.046314,-0.00433336,-0.211501
1.31762e+09,143.845,-69.0882,2.21455,-0.0403686,-0.0119146,-0.198251
1.31762e+09,146.224,-69.5432,2.24203,-0.0395028,0.00919504,-0.181564
1.31762e+09,148.604,-69.9132,2.27147,-0.0368011,-0.000198407,-0.165711
1.31762e+09,151.026,-70.2687,2.28039,-0.0451692,-0.00262981,-0.145083
1.31762e+09,153.49,-70.5583,2.31165,-0.0486322,-0.0111046,-0.117865
1.31762e+09,155.995,-70.7805,2.35307,-0.0564882,0.00254859,-0.0940564
1.31762e+09,158.488,-70.9657,2.35432,-0.0562996,0.00551683,-0.0755354
1.31762e+09,160.942,-71.0813,2.38256,-0.0678807,-0.00604292,-0.0640867
1.31762e+09,163.465,-71.2039,2.38967,-0.0737714,0.0149727,-0.0561489
1.31762e+09,165.878,-71.3286,2.39197,-0.0564671,-0.00068159,-0.0373654
1.31762e+09,168.398,-71.3721,2.39921,-0.0547241,0.0101165,-0.0163381
1.31762e+09,170.9,-71.3976,2.40547,-0.030453,0.00842558,0.00241414
1.31762e+09,173.407,-71.3827,2.39565,-0.0301044,0.00264196,0.0229875
1.31762e+09,175.97,-71.2579,2.39695,-0.0286033,0.0184151,0.0353991
1.31762e+09,178.478,-71.1072,2.39894,-0.0420852,-0.00232589,0.0426249
1.31762e+09,181.078,-70.9987,2.38908,-0.0402924,0.0141133,0.044427
1.31762e+09,183.545,-70.8811,2.3997,-0.0272631,-0.00344778,0.0507871
1.31762e+09,186.15,-70.7311,2.41691,-0.0315992,0.00516129,0.055108
1.31762e+09,188.674,-70.5668,2.45391,-0.0263994,0.000720293,0.056984
1.31762e+09,191.23,-70.3853,2.46451,-0.0417007,0.00529509,0.0584663
1.31762e+09,193.712,-70.2319,2.47548,-0.0450856,0.00363279,0.0599154
1.31762e+09,196.135,-70.063,2.49281,-0.0516193,0.00862644,0.0641336
1.31762e+09,198.417,-69.9201,2.49599,-0.0402591,0.0128744,0.0671099
1.31762e+09,200.555,-69.7558,2.50793,-0.0392737,-0.00145332,0.0656243
1.31762e+09,202.597,-69.6323,2.55668,-0.0404142,-0.000905175,0.0530125
1.31762e+09,204.597,-69.5216,2.5502,-0.0461361,0.00884648,0.0354664
1.31762e+09,207.167,-69.4639,2.59333,-0.0507021,-0.0106929,0.00658978
1.31762e+09,209.774,-69.5116,2.63952,-0.0376479,0.00216893,-0.015057
1.31762e+09,212.393,-69.538,2.63419,-0.0428888,0.00949679,-0.0152051
1.31762e+09,214.998,-69.5549,2.66676,-0.0447692,-0.0154801,-0.00666485
1.31762e+09,217.071,-69.5207,2.65837,-0.0502534,0.014903,0.00404145
1.31762e+09,219.122,-69.5043,2.66776,-0.0470593,0.0180075,0.0138712
1.31762e+09,221.235,-69.4815,2.64556,-0.0300763,0.00885016,0.0211025
1.31762e+09,223.337,-69.4501,2.64926,-0.0154399,0.0137755,0.0253774
1.31762e+09,225.404,-69.4098,2.64173,-0.00268256,0.0114207,0.0279515
1.31762e+09,227.49,-69.3538,2.64381,0.00355349,0.0162282,0.0303574
1.31762e+09,229.523,-69.2935,2.65761,0.0065743,-0.00224802,0.0298603
1.31762e+09,232.138,-69.2033,2.67619,0.00291551,0.0155525,0.0305231
1.31762e+09,234.494,-69.0922,2.66317,0.0179544,0.0186886,0.0450097
1.31762e+09,236.608,-68.8408,2.66435,0.0235549,0.00970716,0.107721
1.31762e+09,238.568,-68.3615,2.68302,0.0251759,0.011245,0.227159
1.31762e+09,240.649,-67.3212,2.70909,-0.0139518,0.00100627,0.461871
1.31762e+09,242.224,-65.8296,2.66259,-0.0513814,0.0286517,0.748649
1.31762e+09,243.34,-64.0766,2.58078,-0.0498239,0.0650426,1.03166
1.31762e+09,243.953,-62.0659,2.45841,-0.0262904,0.0565428,1.31324
1.31762e+09,244.148,-59.7847,2.32995,-0.0171567,0.0548987,1.5116
1.31762e+09,244.122,-57.6829,2.22915,-0.0226169,0.0500367,1.59404
1.31762e+09,244.002,-55.3514,2.11674,-0.0250553,0.0467961,1.61707
1.31762e+09,243.871,-52.6965,1.99285,-0.0207892,0.0456851,1.61727
1.31762e+09,243.774,-50.4648,1.89344,-0.0202461,0.0414562,1.61461
1.31762e+09,243.678,-48.0632,1.79149,-0.0185665,0.0422015,1.61074
1.31762e+09,243.592,-45.465,1.68744,-0.016266,0.04506,1.60671
1.31762e+09,243.482,-42.7783,1.57097,-0.0129519,0.053165,1.60447
1.31762e+09,243.378,-40.1261,1.46482,-0.0100417,0.0461467,1.60842
1.31762e+09,243.259,-37.4661,1.34884,-0.000474407,0.0589213,1.6171
1.31762e+09,243.119,-34.8328,1.23559,0.0013626,0.0558695,1.62565
1.31762e+09,242.941,-32.2571,1.12759,-0.00244586,0.0520881,1.63102
1.31762e+09,242.744,-29.6856,1.0276,-0.012335,0.045272,1.63082
1.31762e+09,242.584,-27.128,0.940498,-0.0122511,0.045823,1.62552
1.31762e+09,242.46,-24.5943,0.853176,0.000844051,0.0480911,1.61986
1.31762e+09,242.339,-22.0923,0.760199,-0.00303068,0.0463686,1.61577
1.31762e+09,242.224,-19.6153,0.664931,-0.00631709,0.0548687,1.61819
1.31762e+09,242.078,-17.1856,0.563344,-0.00777375,0.0476021,1.6272
1.31762e+09,241.898,-14.7521,0.477048,-0.012641,0.0458385,1.64192
1.31762e+09,241.667,-12.3555,0.380263,-0.01874,0.0509965,1.6547
1.31762e+09,241.419,-10.0624,0.28166,-0.0289269,0.0501176,1.66072
1.31762e+09,241.179,-7.83166,0.190086,-0.0358459,0.0512186,1.66186
1.31762e+09,240.962,-5.75794,0.108984,-0.0414867,0.0525805,1.65911
1.31762e+09,240.732,-3.16833,0.00895857,-0.0474709,0.0516867,1.64725
1.31762e+09,240.561,-0.827352,-0.0798756,-0.0454457,0.0518084,1.63443
1.31762e+09,240.448,1.25736,-0.162372,-0.045398,0.0514379,1.61693
1.31762e+09,240.37,3.48731,-0.249009,-0.0433117,0.055588,1.59248
1.31762e+09,240.393,5.56522,-0.324967,-0.038888,0.052188,1.55809
1.31762e+09,240.438,7.48635,-0.381321,-0.0334854,0.0310795,1.53208
1.31762e+09,240.722,9.63012,-0.430165,-0.0380571,0.0260656,1.3923
1.31762e+09,241.382,11.5184,-0.460375,-0.0341941,0.0349619,1.12594
1.31762e+09,242.7,13.0992,-0.514233,-0.0359531,0.0223717,0.784054
1.31762e+09,244.549,14.1785,-0.552079,-0.0342194,0.0110362,0.466322
1.31762e+09,246.504,14.7966,-0.548443,-0.0302103,-0.000986015,0.254726
1.31762e+09,248.848,15.174,-0.539688,-0.0266176,-0.00119796,0.112642
1.31762e+09,251.425,15.3866,-0.524302,-0.0202584,-0.00161981,0.0497053
1.31762e+09,253.477,15.474,-0.514684,-0.0189092,-0.00458465,0.0297642
1.31762e+09,255.685,15.5475,-0.497476,-0.0204073,-0.00135016,0.0231636
1.31762e+09,258.035,15.6128,-0.494834,-0.0149889,0.00104106,0.0239442
1.31762e+09,260.499,15.6951,-0.478711,-0.0177719,-0.0108217,0.0285052
1.31762e+09,263.146,15.7825,-0.444238,-0.0255154,0.00291634,0.0278419
1.31762e+09,265.868,15.8664,-0.442017,-0.0149492,0.000877517,0.0293816
1.31762e+09,268.688,15.9665,-0.416099,-0.0147577,-0.0117787,0.0330862
1.31762e+09,271.641,16.0825,-0.385068,-0.0195588,0.00151441,0.0339168
1.31762e+09,273.649,16.1538,-0.377971,-0.0179182,0.00500649,0.0333136
1.31762e+09,275.699,16.229,-0.367487,-0.0157026,-0.00246061,0.0336374
1.31762e+09,277.765,16.3081,-0.344993,-0.0156388,-0.00428288,0.0349214
1.31762e+09,279.869,16.3965,-0.326761,-0.0137297,0.0011103,0.0379323
1.31762e+09,281.958,16.4839,-0.305029,-0.00845653,-0.00428157,0.0412113
1.31762e+09,284.056,16.5871,-0.274519,-0.0127892,-0.00995166,0.0445727
1.31762e+09,286.168,16.6981,-0.238954,-0.0169712,-0.00536312,0.0477129
1.31762e+09,288.281,16.8153,-0.214814,-0.0184127,0.00306088,0.0504123
1.31762e+09,290.371,16.936,-0.199367,-0.0188465,0.00391789,0.051369
1.31762e+09,292.454,17.0537,-0.181198,-0.0167606,-0.000410912,0.0515966
1.31762e+09,294.536,17.176,-0.155072,-0.0161571,-0.00613671,0.0517331
1.31762e+09,296.603,17.291,-0.127405,-0.0209423,-0.00228157,0.0508746
1.31762e+09,298.66,17.4108,-0.0966108,-0.0231062,0.000283857,0.0500222
1.31762e+09,300.688,17.5292,-0.0816018,-0.0259942,0.00759906,0.0488676
1.31762e+09,302.717,17.6455,-0.0738662,-0.0275682,0.00414727,0.0482083
1.31762e+09,304.755,17.7657,-0.0753419,-0.0321317,-0.00267038,0.0476012
1.31762e+09,306.796,17.8859,-0.0502875,-0.0375852,-0.00463185,0.0467924
1.31762e+09,308.847,17.9977,-0.035253,-0.0377245,-0.00189041,0.0464976
1.31762e+09,310.898,18.1062,-0.0146437,-0.0363869,0.000637005,0.0468289
1.31762e+09,312.97,18.2153,-9.34367e-05,-0.0381157,0.000494983,0.0459527
1.31762e+09,315.044,18.3247,0.0121271,-0.0367883,0.000376751,0.0441732
1.31762e+09,317.145,18.4292,0.0158957,-0.0372058,0.00124032,0.042948
1.31762e+09,319.276,18.5331,0.0376828,-0.035376,-0.00260555,0.0423849
1.31762e+09,321.405,18.633,0.0549541,-0.0364217,-0.00534327,0.0426269
1.31762e+09,323.576,18.7392,0.0751701,-0.0346259,0.0022624,0.0419728
1.31762e+09,325.723,18.8375,0.0775769,-0.0297357,0.00549022,0.0413351
1.31762e+09,327.875,18.9298,0.0913939,-0.0240711,0.00472639,0.0414325
1.31762e+09,330.035,19.0294,0.106514,-0.0223846,0.000854291,0.0420496
1.31762e+09,332.153,19.1167,0.124139,-0.0224256,0.00449871,0.0426634
1.31762e+09,334.303,19.2104,0.141337,-0.0154256,0.00916839,0.0432869
1.31762e+09,336.409,19.3025,0.164246,-0.0114168,0.00353407,0.0441805
1.31762e+09,338.482,19.4002,0.182061,-0.0124778,0.00206646,0.0450006
1.31762e+09,340.557,19.5014,0.197087,-0.00909035,0.00620966,0.0471117
1.31762e+09,342.555,19.5969,0.218589,-0.00798568,0.0101256,0.0489174
1.31762e+09,345.504,19.7565,0.237538,-0.00497428,0.00697449,0.0521862
1.31762e+09,348.371,19.9226,0.248513,-0.00492008,0.00660471,0.0544065
1.31762e+09,351.112,20.0954,0.267902,-0.00862639,0.0047453,0.0552891
1.31762e+09,353.674,20.2485,0.287561,-0.0102503,0.00385711,0.0521357
1.31762e+09,356.119,20.3661,0.301588,-0.0065766,0.00607812,0.046901
1.31762e+09,358.375,20.4694,0.326369,-0.00549535,0.011707,0.0415728
1.31762e+09,360.404,20.5579,0.354757,-0.00539481,0.00467934,0.0373932
1.31762e+09,362.838,20.6479,0.369642,-0.00678597,0.00772282,0.0348194
1.31762e+09,364.888,20.7779,0.397028,-0.0095391,0.00232906,0.0537034
1.31762e+09,367.15,21.1618,0.412261,-0.0160444,0.00255976,0.142546
1.31762e+09,369.202,21.9127,0.414566,-0.0182965,0.0148939,0.331232
1.31762e+09,371.013,23.0967,0.374054,-0.0273614,0.0368869,0.589694
1.31762e+09,372.61,24.8132,0.265093,0.000257093,0.0576323,0.89682
1.31762e+09,373.491,26.6262,0.1816,0.022211,0.044912,1.16934
1.31762e+09,373.849,28.6619,0.121741,0.0361826,0.045575,1.43714
1.31762e+09,373.712,30.7753,0.0151565,0.0106421,0.0585314,1.61228
1.31762e+09,373.458,33.0507,-0.0981986,0.00490428,0.0515677,1.66565
1.31762e+09,373.194,35.6754,-0.229382,0.0062469,0.0433094,1.66614
1.31762e+09,372.975,37.8202,-0.296593,0.000667126,0.0448463,1.66012
1.31762e+09,372.753,40.0495,-0.385674,-0.0102676,0.0427898,1.64699
1.31762e+09,372.58,42.4247,-0.493741,-0.0145422,0.051226,1.63464
1.31762e+09,372.43,44.9466,-0.614955,-0.014928,0.0486737,1.62502
1.31762e+09,372.301,47.616,-0.74723,-0.0136337,0.0624064,1.61576
1.31762e+09,372.18,50.3299,-0.890396,-0.00688807,0.0594908,1.60865
1.31762e+09,372.067,53.1258,-1.04107,-0.00829612,0.0566593,1.60688
1.31762e+09,371.939,55.9082,-1.17129,-0.00943665,0.0587243,1.60986
1.31762e+09,371.816,58.654,-1.29826,-0.0115548,0.0591544,1.61346
1.31762e+09,371.68,61.391,-1.42879,-0.0126812,0.0561303,1.61877
1.31762e+09,371.5,64.1313,-1.56044,-0.0173118,0.0649242,1.63086
1.31762e+09,371.292,66.865,-1.69965,-0.0205781,0.05818,1.6389
1.31762e+09,371.094,69.4959,-1.81902,-0.0236733,0.059425,1.64212
1.31762e+09,370.902,72.1838,-1.95502,-0.0222215,0.0562901,1.63742
1.31762e+09,370.72,74.8577,-2.08037,-0.0256899,0.0606865,1.62491
1.31762e+09,370.579,77.5101,-2.22056,-0.0261498,0.0632596,1.61012
1.31762e+09,370.494,80.1428,-2.3529,-0.0259854,0.0586699,1.59421
1.31762e+09,370.442,82.7637,-2.48023,-0.026726,0.0594919,1.57923
1.31762e+09,370.424,85.3713,-2.6275,-0.0247585,0.0632328,1.56596
1.31762e+09,370.437,87.8645,-2.75057,-0.0171864,0.0596899,1.55888
1.31762e+09,370.47,90.1808,-2.84632,-0.0118544,0.0579797,1.55801
1.31762e+09,370.49,92.3,-2.94087,-0.00638238,0.0595393,1.5642
1.31762e+09,370.458,94.795,-3.04661,0.002925,0.0606415,1.58575
1.31762e+09,370.349,97.2031,-3.15658,0.00430916,0.059947,1.61521
1.31762e+09,370.191,99.5327,-3.26377,0.00387019,0.0487645,1.64237
1.31762e+09,369.969,101.894,-3.35826,0.00172421,0.0443705,1.66263
1.31762e+09,369.686,104.354,-3.44927,-0.00612725,0.0407291,1.67707
1.31762e+09,369.391,106.938,-3.54939,-0.00662672,0.044577,1.67887
1.31762e+09,369.145,109.02,-3.6454,-0.0142094,0.0731985,1.67614
1.31762e+09,368.906,111.174,-3.75952,-0.0200075,0.05256,1.66605
1.31762e+09,368.675,113.536,-3.94372,-0.0247254,0.0757767,1.65342
1.31762e+09,368.49,115.971,-4.06412,-0.0181677,0.055609,1.64329
1.31762e+09,368.278,118.576,-4.22806,-0.0398447,0.059997,1.62915
1.31762e+09,368.128,121.309,-4.37206,-0.0341081,0.0404709,1.60829
1.31762e+09,368.065,124.183,-4.48428,-0.0332668,0.0480523,1.58666
1.31762e+09,368.041,127.126,-4.62764,-0.0210639,0.0548896,1.57084
1.31762e+09,368.035,130.122,-4.76466,-0.0194479,0.0530278,1.56841
1.31762e+09,368.028,132.147,-4.85501,-0.0214686,0.0580011,1.57033
1.31762e+09,368.009,134.167,-4.95926,-0.0181506,0.0610973,1.57644
1.31762e+09,367.977,137.132,-5.09356,-0.00991079,0.0465288,1.58704
1.31762e+09,367.933,139.135,-5.17322,-0.00595242,0.056887,1.59325
1.31762e+09,367.822,142.076,-5.30025,-0.0117237,0.0531305,1.60022
1.31762e+09,367.705,145.023,-5.42747,-0.0111225,0.0508471,1.60647
1.31762e+09,367.58,147.95,-5.54726,-0.00156206,0.0654476,1.61566
1.31762e+09,367.407,150.813,-5.68669,-0.0018829,0.0521708,1.62502
1.31762e+09,367.237,153.697,-5.81168,-0.00261557,0.0613419,1.62997
1.31762e+09,367.066,156.498,-5.9547,-0.00279678,0.0672803,1.63196
1.31762e+09,366.882,159.302,-6.10731,-0.0106562,0.0634859,1.62917
1.31762e+09,366.718,162.1,-6.24688,-0.0110573,0.0572703,1.62435
1.31762e+09,366.56,164.821,-6.39993,-0.00482574,0.0703135,1.62172
1.31762e+09,366.411,167.477,-6.5486,-0.00495805,0.0658757,1.61797
1.31762e+09,366.292,170.013,-6.69771,-0.00843169,0.0717655,1.61545
1.31762e+09,366.17,172.369,-6.81809,0.00121647,0.0579794,1.61456
1.31762e+09,366.083,174.557,-6.93017,0.00839893,0.0725695,1.61776
1.31762e+09,365.958,176.56,-7.02359,0.00375659,0.0550054,1.62406
1.31762e+09,365.752,178.973,-7.13456,-0.00266264,0.0627607,1.64138
1.31762e+09,365.448,181.225,-7.24748,0.00677399,0.0600741,1.69668
1.31762e+09,364.869,183.328,-7.34504,0.0151768,0.0571963,1.82631
1.31762e+09,364.005,185.249,-7.42839,0.0305125,0.0534612,2.03452
1.31762e+09,362.702,186.855,-7.50485,0.0351834,0.0521411,2.28342
1.31762e+09,360.961,188.084,-7.57723,0.0408988,0.0453602,2.56046
1.31762e+09,358.837,188.87,-7.6704,0.0530675,0.0394683,2.83219
1.31762e+09,356.575,189.14,-7.71529,0.0476983,0.028245,3.02681
1.31762e+09,354.087,189.213,-7.77042,0.0497106,0.0221194,3.10991
1.31762e+09,352.043,189.211,-7.7965,0.0544648,0.00297785,-3.12975
1.31762e+09,349.921,189.1,-7.79217,0.0514695,0.00181826,-3.09682
1.31762e+09,347.671,188.938,-7.78443,0.0435752,0.000717387,-3.08366
1.31762e+09,345.235,188.744,-7.78568,0.0408407,0.0056824,-3.06814
1.31762e+09,342.726,188.526,-7.78314,0.0377181,0.00574876,-3.05498
1.31762e+09,340.12,188.265,-7.77985,0.0329455,-0.00323318,-3.05336
1.31762e+09,337.422,188.018,-7.75948,0.0289775,0.00199321,-3.05674
1.31762e+09,334.635,187.776,-7.74891,0.0221193,0.0055986,-3.06585
1.31762e+09,331.774,187.555,-7.76371,0.0176436,0.0205359,-3.07239
1.31762e+09,328.989,187.329,-7.78757,0.0175956,0.0190618,-3.07947
1.31762e+09,326.2,187.156,-7.81844,0.0174781,0.0183612,-3.08588
1.31762e+09,323.419,186.988,-7.83541,0.0127364,0.0157228,-3.09155
1.31762e+09,320.579,186.821,-7.85492,0.00480024,0.0162814,-3.09789
1.31762e+09,317.741,186.693,-7.89805,0.00582598,0.019728,-3.10444
1.31762e+09,314.839,186.596,-7.91675,0.0109534,0.018738,-3.10875
1.31762e+09,311.93,186.464,-7.94545,0.0101871,0.0224071,-3.10818
1.31762e+09,309.109,186.348,-7.97115,0.00906327,0.0111877,-3.10366
1.31762e+09,306.259,186.224,-7.98095,0.0103146,0.0140444,-3.10422
1.31762e+09,303.422,186.115,-7.98873,0.0101444,0.0149416,-3.11223
1.31762e+09,300.669,186.027,-8.00334,0.0104511,0.00860378,-3.11966
1.31762e+09,297.846,185.955,-8.01422,0.0119147,0.0161002,-3.12074
1.31762e+09,295.076,185.889,-8.04128,0.0174253,0.0096137,-3.11638
1.31762e+09,292.264,185.788,-8.03749,0.0174536,0.00871422,-3.10449
1.31762e+09,289.425,185.627,-8.0536,0.0150648,0.0145363,-3.0972
1.31762e+09,286.609,185.504,-8.07918,0.0232438,0.00608929,-3.0942
1.31762e+09,283.696,185.354,-8.08465,0.0149534,0.0137377,-3.09463
1.31762e+09,280.793,185.211,-8.11321,0.0210504,0.0133384,-3.09956
1.31762e+09,277.85,185.098,-8.14921,0.02324,0.0194809,-3.10787
1.31762e+09,274.879,184.978,-8.17708,0.0210959,0.0187032,-3.11105
1.31762e+09,271.924,184.866,-8.20664,0.0224172,0.0191338,-3.10483
1.31762e+09,268.948,184.722,-8.24761,0.0226281,0.021403,-3.09707
1.31762e+09,266.001,184.58,-8.26905,0.0205129,0.0115529,-3.09334
1.31762e+09,263.004,184.386,-8.30152,0.0124346,0.0194611,-3.08766
1.31762e+09,260.021,184.211,-8.31675,0.0195988,-0.00836062,-3.08201
1.31762e+09,257.998,184.076,-8.25655,0.023682,0.00310082,-3.07797
1.31762e+09,255.967,183.922,-8.28096,0.0218902,0.0197446,-3.07702
1.31762e+09,253.971,183.787,-8.30936,0.020717,0.014142,-3.07965
1.31762e+09,251.012,183.617,-8.30011,0.0272788,0.00377117,-3.08538
1.31762e+09,248.035,183.448,-8.28544,0.0323162,0.0108879,-3.09001
1.31762e+09,245.119,183.29,-8.28565,0.0297054,0.00932441,-3.09475
1.31762e+09,242.265,183.143,-8.28422,0.0324889,0.0147685,-3.09804
1.31762e+09,239.484,183.028,-8.29267,0.0418789,0.0190434,-3.09797
1.31762e+09,236.824,182.901,-8.27728,0.0457504,0.0128615,-3.09845
1.31762e+09,234.297,182.775,-8.28145,0.0341388,0.00443594,-3.10854
1.31762e+09,231.853,182.7,-8.27761,0.0248564,0.0150249,-3.12001
1.31762e+09,229.578,182.652,-8.27054,0.0275042,0.0170474,-3.1299
1.31762e+09,227.474,182.631,-8.28136,0.0286281,0.0182266,-3.13868
1.31762e+09,224.961,182.627,-8.28539,0.0376195,0.0157716,-3.13587
1.31762e+09,222.76,182.564,-8.279,0.0410619,0.0149829,-3.10663
